Data;Hora;TI;TR;TA;ValorPID;
2022/09/4;18:53:18;27.94;27.00;40.00;-40.00
2022/09/4;18:53:18;27.88;27.00;40.00;-40.00
2022/09/4;18:53:18;27.88;27.00;40.00;-46.25
2022/09/4;18:53:18;27.88;27.00;40.00;-46.25
2022/09/4;18:53:18;27.88;27.00;40.00;-46.25
2022/09/4;18:53:18;27.81;27.00;40.00;-40.00
2022/09/4;18:53:18;27.81;27.00;40.00;-44.38
2022/09/4;18:53:18;27.81;27.00;40.00;-44.38
2022/09/4;18:53:18;27.75;27.00;40.00;-40.00
2022/09/4;18:53:18;27.75;27.00;40.00;-42.50
2022/09/4;18:53:18;27.75;27.00;40.00;-42.50
2022/09/4;18:53:18;27.69;27.00;40.00;-40.00
2022/09/4;18:53:18;27.69;27.00;40.00;-40.62
2022/09/4;18:53:18;27.62;27.00;40.00;-40.00
2022/09/4;18:53:18;27.62;27.00;40.00;-40.00
2022/09/4;18:53:18;27.56;27.00;40.00;-40.00
2022/09/4;18:53:18;27.56;27.00;40.00;-40.00
2022/09/4;18:53:18;27.56;27.00;40.00;-40.00
2022/09/4;18:53:18;27.50;27.00;40.00;-40.00
2022/09/4;18:53:18;27.50;27.00;40.00;-40.00
2022/09/4;18:53:18;27.44;27.00;40.00;-40.00
2022/09/4;18:53:18;27.44;27.00;40.00;-40.00
2022/09/4;18:53:18;27.44;27.00;40.00;-40.00
2022/09/4;18:53:18;27.31;27.00;40.00;20.62
2022/09/4;18:53:18;27.31;27.00;40.00;-40.00
2022/09/4;18:53:18;27.31;27.00;40.00;-40.00
2022/09/4;18:53:18;27.25;27.00;40.00;-40.00
2022/09/4;18:53:18;27.25;27.00;40.00;-40.00
2022/09/4;18:53:18;27.25;27.00;40.00;-40.00
2022/09/4;18:53:18;27.25;27.00;40.00;-40.00
2022/09/4;18:53:18;27.25;27.00;40.00;-40.00
2022/09/4;18:53:18;27.19;27.00;40.00;-40.00
2022/09/4;18:53:18;27.19;27.00;40.00;-40.00
2022/09/4;18:53:18;27.19;27.00;40.00;-40.00
2022/09/4;18:53:18;27.19;27.00;40.00;-40.00
2022/09/4;18:53:18;27.19;27.00;40.00;-40.00
2022/09/4;18:53:18;27.06;27.00;40.00;28.12
2022/09/4;18:53:18;27.06;27.00;40.00;-40.00
2022/09/4;18:53:18;27.06;27.00;40.00;-40.00
2022/09/4;18:53:18;27.06;27.00;40.00;-40.00
2022/09/4;18:53:18;27.06;27.00;40.00;-40.00
2022/09/4;18:53:18;27.00;27.00;40.00;5.00
2022/09/4;18:53:18;26.94;27.00;40.00;5.00
2022/09/4;18:53:18;26.94;27.00;40.00;5.00
2022/09/4;18:53:18;26.94;27.00;40.00;5.00
2022/09/4;18:53:18;26.94;27.00;40.00;5.00
2022/09/4;18:53:18;27.00;27.00;40.00;5.00
